,comments,create_time,phone_type,user_id,user_name
162,回复y/是我哈哈哈 最爱温馨居家文 但我又不会遇到 毕竟深爱的我 如果对象像对待女孩子那样对我我会恶心吧。不喜欢矫情言情那样的文。,09-20,iPhone 7 Plus,2710556475,哆啦迁
163,丶/ 日常恐婚,09-20,iPhone 6s,3430359934,BiubuiBuibuiBui
164,我有我自己的观点，我拿我自己的观点要求我自己，我不否认别人的观点，但同样不接受别人反驳并试图改变我的观点,09-20,马猴变的iPhone 6s,1925313340,____Sakura酱
165,现在的年代总是矫枉过正，我从来都认为婚姻与独立、婚姻与自由是不相矛盾的。新时代女性从来不代表独身主义，为家庭的牺牲也不应该用过于利益和自私的想法去衡量，就像你为孩子付出了很多，我认为这不是牺牲，这只是因为爱。当然，这一切的前提是愿你的婚姻是一场心甘情愿。,09-20,iPhone 6s,2208445202,海盐奶盖茶坠好喝啦
166,回复橙刺v找不到爱自己的男的 就回家反省自己哪里不招人待见 在微博喷男权有什么用？就该全天下的人都宠着你？,09-20,iPhone 6,1793993331,飲茶所長
167,回复又不劳你照料_仙人掌对 很搞笑 不保护妇女儿童 ..只保护出钱的人 女人因为生育养育而错失的就白费了 现实生活中离婚了女人带孩子男人掏抚养费的真的很少很少 法律居然都约束不了只能看良心 .我一直说中国婚姻制度不适合中国女性 .现在为了保护自己家里家外全部撑起还要生儿育女 .那结婚搞什么,09-20,iPhone 7 Plus,1713103634,桃不甜
168,相信啊 但又不能真的生活在一起,09-20,iPhone 7 Plus,2710556475,哆啦迁
169,颤抖的啤酒肚 颤抖的双下巴,09-20,iPhone 7 Plus,1878733554,擅长挖鼻屎的猪精女孩
170,回复y/哈哈哈哈求甜宠文推荐,09-20,救急的Android,3163955651,静心尽力生活的linda
171,一颗橘子掉下来 看评论,09-20,柚子🍊的iPhone 7,2911550407,一瓣柚子掉下来
172,不必因为别人说什么而感到难受 你将来一定会过的很幸福的 因为你比较容易满足 真正经历婚姻的时候 遇到的心酸痛处 在你眼里可能都是寻常应该 我不是有贬低你的意思 很多女生都和你有相同的想法 她们即使受了苦也会觉得是应该的很正常 这样的人反而容易过好 但我只能说我不是,09-20,阿正爱妃的Android,6051809849,阿正的小尾巴
173,回复y/幸福美满的谁会没事无聊到外面晒,09-20,iPhone 7 Plus,1765830711,KAKA5900
174,回复草莓日报好害怕这样的生活 我宁可自己多打拼工作 有个好的物质条件 爱情随缘吧……,09-20,Melody💕iPhone 6s Plus,2710800883,Melody_杜小喵
175,多谈几次恋爱你就不会相信了,09-20,只要998的iPhone,3072982201,体脂99
176,偷换概念？恐婚恐孕和真正的爱情及幸福美满的家庭生活是两码事，不冲突好么？,09-20,Android,2637594060,萌玄马
177,回复y/现在只看各种甜到掉牙的宠文,09-20,iPhone 6s,2468523885,F--Yz
178,还好吧，也不是特别学霸。,09-20,iPhone 6,1781504121,Solounpoco
179,回复ey,09-20,微博 weibo.com,5861356222,大欧洲吐槽君
180,有肯定是有，就是蛮难遇到吧,09-20,疾速双摄 魅蓝 Note6,1872844522,村正先森
181,爱情也是要努力的去维护和保管的，同时也需要运气，别以为拥有让人羡慕的爱情的人都是单纯的幸运,09-20,iPhone 6s Plus,1850235681,Damien_xzlp
182,你老公好所以洗脑天下男人都好？除非你把你男人捐出来，不然还是闭嘴吧你。,09-19,iPhone 6s Plus,2893943921,新年没练出肌肉不开森
183,回复沙耶味儿奶茶都很难好吗，一个是本事，一个命和自身努力，也是本事,09-19,iPhone 6 Plus,2834935720,野猫家猫都是猫
184,相信爱情你先告诉我爱情是啥，那个荷尔蒙的分泌我是相信有的，那个小说里的伟大情操和哄女人无偿奉献的噱头我不信,09-19,三星android智能手机,1904034247,关爱殚思竭虑症组织
185,幸福的人不会整天在网上嚷嚷，所以你在网上看到的往往是一群发泄不满的婚姻不幸的人、一部分优秀独立自我满足不急于找伴侣的人和一大群高不成低不就心里急死但为了挽尊整天嚷嚷自己不屑于结婚生子的人。,09-19,iPhone 6s,5354557677,久小青
186,过好自己的 尊重别人的 一旦选择一条路就会找一些支撑自己走下去的理由  想结婚也是 不想结婚也是 结婚和生孩子都有利弊 看你自己看重什么罢了,09-19,ポニョのiPhone 7 Plus,5457097237,-啊波妞-
187,就像你不想被不婚不孕女性代表，你也没权利代表别人，既然是学理工的就别总想着做别人人生导师，收拾收拾好你自己的事情。,09-19,iPhone 6,1558102114,马猴烧酒葵喵
188,我一直都相信。世界之大无奇不有，只是自己未遇到而已。无论有没有爱情，走一条自己过得开心满足的路就行了，一个人能活得精彩，两个人也可以辛福美满。,09-19,iPhone 6 Plus,1773128682,PADDINGTON-CHOWSY
189,回复李-没有啦只是调侃的语气 只是正好看到另一条评论里有人总说我们宣扬不婚主义,09-19,iPhone 6s,1983199213,你爸有毒
190,回复魇澪不能更同意,09-19,HUAWEI nova 2,5457900196,绮罗寒衾
191,回复你爸有毒一个人一种想法罢了 又不是搞宣传洗脑逼迫接受 结果搞得我成罪人了,09-19,iPhone 7 Plus,1941392767,李YIRAN-
192,我发现身边朋友从大学毕业到岁左右这个阶段都还是在寻找爱情，渴望婚姻，也渴望有个稳定的小家的。三十岁之前有些人找到了，有一部分人没得到的人就会又酸又急，假装表现得不在乎，根本不想要，酸那些结婚的人都不幸福，一个人的日子才是最好，其实他们心里也很苦，但是不得这样撑着才能过下去。,09-19,世上最香的iPhone 6s Plus,1216053295,61超级大香香香
193,回复草莓日报百度贴吧婆媳吧里面全是怨妇这是我总结的她们的日常生活,09-19,iPhone 6s,6053480447,草莓日报st
194,回复荧荧酱赞,09-19,宝贝杰森的iPhone 7,2212557452,有趣的女生
195,回复草莓日报婚后现状层主描述的很到位了 想过什么样的日子就自己选吧,09-19,鹿鹿鹿的iPhone,2830131020,猴猴猴猴猴咪子_
196,回复王英俊的铲屎官你说的好好，我的人生本该是无拘无束，但却因为没钱而束手束脚,09-19,宝贝杰森的iPhone 7,2212557452,有趣的女生
197,既然你诚心问了，那我就大发慈悲告诉你——因为爱情和婚姻没有几把关系，现在人结婚总是说因为爱情，爱情表示：你们谁啊？？？我认识你们吗？？不要什么都扯到我可好？？婚姻不过是场父权和夫权的交易，跟爱情不沾边谢谢一定要把爱情和婚姻扯到一起的，大多都不幸福,09-19,iPhone 6,1807379240,_妖_妖___
198,相信爱情 但是拒绝婚姻 非常抗拒,09-19,iPhone 6s,5686902558,robotboy
199,我相信，也一直在等,09-19,iPhone 6s Plus,3319882022,蠢村荣蠢
200,女人不管做什么选择到后来都会后悔，做好自己就行了。不管结不结婚，自己有钱最重要。,09-19,iPhone 6,1953858271,heart__it
201,身边幸福婚姻幸福家庭的例子很多。我信爱情，不信自己可以得到它。,09-19,,2746644677,卡米米米米米
202,这么多年来一直都有孤独的陪伴 在日本那么多年一直也很孤独 回国上班之后也是 所以我不介意以后又老 又有钱 又孤独 每个人想法不同 你有你的想法 但是不能要求别人和你想法都一样 我想不是宣扬什么 是大家都有同感了而已 另外 相信和遇到真的是两回事 ,09-19,この俺様のiPhone 6s,2354312081,焦糖榛子1216
203,回复吃糊兔当然不一定。这世界上从来就没有什么事是一定、百分之百的。你要找开心幸福，只能问你自己。,09-19,iPhone 6s,5876409633,沙耶味儿奶茶
204,这个世界可能有爱情 幸运儿一定不是我这和个人成长经历有关吧 我不会再相信爱情和婚姻了 又不是被微博洗脑的 可别一棒子打死所有人 恐婚恐孕是因为我父母离异身边长辈又有人重男轻女罢了,09-19,iPhone 7,2123054297,lovehx747
205,很同意你的观点，也非常赞同你的人生态度。其实我真的觉得一个姑娘如果自己真的优秀努力善良，是有很大机会遇到好的人的。有的时候总说周围的男生都很差，可能真的就是因为自己还不够好，，，,09-19,iPhone 6,6047549512,阿花酱啾啾啾
206,我从小到大就是第一名别人嘴里的学霸不到岁就博士毕业，是邻居嘴里别人家的孩子，可是我一直觉得自己很没出息，因为我只是想不到走出学校要干嘛才一直低头读书但是这又有什么关系，每个人都可以有自己想要的生活，都有自己觉得最重要的东西，为什么要被别人的想法和价值观左右啊,09-19,iPhone 7 Plus,1629278272,小苹果小豆豆
207,回复沙耶味儿奶茶真相了 ,09-19,iPhone 6s,1720793727,既然不是仙儿
208,回复橙刺v🙃楼里的屌子又在装瞎，看看二胎男女比例，看看适婚男比女多出几千万，看看高考录取男女分数和职业歧视，还嘲讽女人？你也是从你妈镶钻的b里出来的，废物,09-19,iPhone 7 Plus,5110407036,一只食肉兽的微博
209,有 相信 遇不到 ov,09-19,iPhone 6s,2358575560,infive
210,回复沙耶味儿奶茶成为女强人之后呢又是否一定会开心、幸福,09-19,vivo X5·K歌之王,5759942059,吃糊兔
211,回复沙耶味儿奶茶所以我现在努力赚钱。收入越来越高。就越来越不想结婚。,09-19,iPhone 6,3230700934,时光让我一往情深
212,我是疯疯疯疯疯疯女人 要相信,09-18,iPhone 7,2474988483,ljh假装不在
213,我这个死样子能不能找到真正的爱情和美满生活我心里难道没有一点逼数么？，，，问什么问，滚！,09-18,iPhone SE,5292064642,卢安熙
214,家庭环境，耳濡目染和从小被动接受的观念使然。,09-18,iPhone 6s,1817163644,阙知秋
215,-帆帆酱-,09-18,,3714567723,-六斤肉
216,只能说 越来越不相信了 一切都是在按部就班走着 多想按照自己的步伐来走好每一步 然而并没有选择权,09-18,iPhone 6,1789951227,Jannie酱
217,回复ey相信，但没那个能力和福气遇到。毕竟概率最低的不幸是会发生在我身上的。,09-18,OPPO智能手机,6050286482,魇澪
218,回复荧荧酱没有吧，我看了很多投稿是祝原幸福的啊。只要不是什么我被家暴了但我还是爱他要跟他在一起/女人就该当家庭主妇/女人就该生孩子之类的基本都不会被骂……这个主太以己度人了。举个例子，一个单身女性说自己很幸福，问难道大家觉得结婚就会幸福吗这种话，肯定会被骂的,09-18,OPPO智能手机,6050286482,魇澪
219,回复祎夏/你说她连标点符号都不会用，还看不起职业学院的说实话我读本科我也看不懂她在逼逼些啥语言表达能力连小学生都不如，你还跟她扯什么呢看她说话貌似还是个地域狗？狗是不会说人话也听不懂人话的，何苦跟她浪费时间,09-18,iPhone 6s Plus,3089957067,-德云一姐-
220,回复重新向你扔了一个称她根本就是以己度人，不是所有女性都那么幸运,09-18,OPPO智能手机,6050286482,魇澪
221,回复唯有更努力不负曾放弃说的很对。主的意思像是强行要把自己的观念施加给别人，我认为“我不想结婚，很讨厌生孩子，靠自己能活得更好”，但不会说大家就应该这样。女性婚姻没什么保障，遇上渣男就是单方面被家暴。我无聊了可以去找人聊天，中国十几亿人口我一天换一人聊都能聊到死，吵架了就拉黑互不相见。离婚却很麻烦,09-18,OPPO智能手机,6050286482,魇澪
222,回复穆大喵/嘘！我们就是。,09-18,iPhone 6s Plus,1569872462,_Jacob
223,回复穆大喵/嘘！我们就是。,09-18,iPhone 6s Plus,1569872462,_Jacob
224,女强人 努力一下还是可以的 但是爱情 不是努力了就可以有的  我一直相信爱情啊 了还在期待初恋 可有啥办法 没有爱情难道一辈子不谈恋爱不结婚 我也不知道,09-18,iPhone 7,2230163447,神奇的画家ccc
225,我相信有个屁用，我目前知道的获得幸福的最简单方式就是靠自己，我当然是怎么幸福怎么选择啊,09-18,iPhone 7 Plus,3699389631,没有鱼丸没有粗线
226,回复ey是的，我相信还有很美好的爱情，毕竟确实有那样的例子，但是不相信自己能遇到，毕竟那样的例子实在太少了，毕生就见过屈指可数的几对真心，概率实在太低了,09-18,华为手机,2175248833,水将暖
227,回复樱桃味的鱼丸粗面是的是的，不是结了婚就不是成功女性，也不是不结婚就能混的多风生水起。关键还是看个人，我觉得做自己想做的事，不让自己吃亏就行了,09-18,iPhone 6s Plus,3214212302,川后_APH_第十二年
228,信不信的 谁信谁自己去试试 当然也要做好承担任何好或坏后果的准备 干嘛非要别人跟你一样信,09-18,iPhone 6s Plus,1788908595,暴君德奥尼斯
229,回复祎夏/楼里自己看 我这人对那种喜欢自贱的蠢的特别没耐心 不是说你是 但咱们就预防性地停止对话吧,09-18,iPhone 7,6113187811,brokenfacade
230,回复又不劳你照料_仙人掌这楼全是病句。。,09-18,vivo智能手机,1726879181,CHERYL蜷
231,我爸妈就是完美的例子 过的很幸福 我成长的环境也非常好 但我还是恐婚 因为对自己没有自信吧凭什么像我这样的人可以得到完美的爱情呢,09-18,iPhone 6,1593236464,今天伊野尾慧吃米饭了吗
